Year,Group,Window End Date Time,Organization,Window Start Date Time,Closing Code,Type of Submission,FOA?,Nct Id,Governanace,Impact Summary,sred_eligible,Activity,Day Time/MW,Request Owner,Outage Duration,Status,Headline/Description,Closing Type,Prime Element,ITIL Severity,sred_eligible
2020,Messaging and Enhanced Services,6/15/2020 4:00:00 PM,Network Management and Ops,6/15/2020 9:40:00 AM,Completed,Normal,No,NCT.2006.006674,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change PA,Day Time,laura.huang,,Closed,"Headline: MTA, Scripting to auto purge mail queue on 4 MTA servers

Description: MTA, Scripting to auto purge mail queue on 4 MTA servers",No Issues,Server - RSHM,P4,0
2020,Wireline Voice Services,12/9/2020 6:00:00 AM,Network Management and Ops,12/9/2020 12:00:00 AM,Completed,Normal,No,NCT.2012.002612,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change NSA,MW,tenio.mihaylov,,Closed,"Headline: eWO # NATIONAL-MOP-0947-540-010-A site: NATIONAL -  ProjectName:

Description: Add IP routes in Primary Enum  Master for new vIMS edge integration (NSA)",No Issues,TITAN ENUM,P4,0
2020,Wireline Voice Services,6/10/2020 6:00:00 AM,Network Management and Ops,6/10/2020 12:00:00 AM,Completed,Normal,No,NCT.2005.007739,TAB/CAB,"Customer Impact: Extensive
Service Impact: None
Network Impact: None",0,Software Patch,MW,rogelio.aronce,,Closed,"Headline: Load EPA-216 in TOUMSC2 IPLB

Description: This patch is a pre-requisite for upcoming 18.3 Software Upgrade.",No Issues,MSC,P2,0
2020,RHSI and Service Delivery Environment,2/12/2020 8:00:00 PM,Network Management and Ops,2/12/2020 7:00:00 AM,Completed,Normal,No,NCT.2002.002980,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,New Device Activation,Day Time,sergei.gudzik,,Closed,"Headline: CACF Leaf Post Activation-LFS03A.BAOL ORILLIA -POOR2-DT

Description: Common Access Connectivity Fabric (Service/Access Leaf) Activation. The wok will be conducted on one element per NCT:
LFS01A.BAOL
LFS02A.BAOL
LFS03A.BAOL
LFA001A.BAOL
LFA002A.BAOL
LFA003A.BAOL
LFA004A.BAOL
LFA005A.BAOL",No Issues,Leaf,P4,0
2020,IPRAN Operations,7/9/2020 6:00:00 AM,Network Management and Ops,7/9/2020 12:00:00 AM,Completed,Normal,No,NCT.2007.000172,,"Customer Impact: Medium
Service Impact: Outage
Network Impact: Outage",0,Software Change,MW,alex.chiu,150.0,Closed,"Headline: S2 IOS upgrade for C1996 & C2207

Description: S2 IOS upgrade for C1996 & C2207
Each site will be upgraded individually. 
STR reports can be found in below folder: 
C0000-EP-8520-002-1-701-A",No Issues,A2/S2,P3,0
2020,RHSI and Service Delivery Environment,7/22/2020 8:00:00 AM,Network Management and Ops,7/22/2020 12:00:00 AM,Completed,Normal,No,NCT.2007.007363,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Add/Update/Remove Domain,MW,sergei.gudzik,,Closed,"Headline: DNS Requests Ticket #573671

Description: ***********Add/Update/Remove DNS Records************",No Issues,DNS,P4,0
2020,Network Systems and Security,11/6/2020 5:00:00 PM,"Planning, Development and Core Eng",11/6/2020 9:00:00 AM,Cancelled,,No,NCT.2011.007421,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Update,Day Time,simran.vidhani,,Closed,"Headline: vIMS West integration with ENM

Description: vAFG integration with ENM.
vCSCF integration with ENM.
vSBG integration with ENM
vMTAS integration with ENM",Expired,Rogers ENM,P4,0
2020,Wireless Access Ops,6/26/2020 5:59:59 AM,Network Management and Ops,6/26/2020 12:01:00 AM,Cancelled,,No,NCT.2006.013160,,"Customer Impact: Small
Service Impact: Degraded
Network Impact: Outage",0,Configuration Changes - SA,MW,osama.bazan,60.0,Closed,"Headline: ESS Field Trial-Adjust LTE and NR parameters MW

Description: Ericsson to adjust traffic impacting LTE and NR parameters during ESS field trial
Implementer from Ericsson: Luis David Duran",Expired,RBS,P3,0
2020,IPRAN Operations,10/19/2020 7:00:00 PM,Network Management and Ops,10/19/2020 8:30:00 AM,Unsuccessful,Normal,No,NCT.2010.004035,,"Customer Impact: Small
Service Impact: Outage
Network Impact: Outage",0,Commissioning - Existing Transmission,Day Time,ramdane.kebir,20.0,Closed,"Headline: E0632 IPRAN upgrade Commissioning,

Description: E0632  migration

E0632-EP-0620-002-BC1-A

Migrate HSPA, LTE, 5G and S1-E0193-01 from S2-E0632-01 to New NCS540 A2L-E0632-01 (on OSPF
#0.0.6.2)
- Change LTE and 5G Nodes from 1GE to 10GE connections facing Cisco device
- No IP Scheme Change
- Migrate S1-E0193-01 from S2-E0632-01 to A2L-E0632-01
* Service affecting: Yes.

For October site 5G /600 in service: Due to unavailability of Field ops and IPRAN ops night time MW and also the Service affecting :Yes HSPA and LTE but will be only one technologies at a time and less than 20 minutes for each technology 
implementer will Ensure sites/sectors are soft locked or traffic has been gracefully moved.",3rd Party Issue,A2/S2,P3,0
2020,Wireline Voice Services,3/21/2020 11:59:00 PM,Network Management and Ops,3/21/2020 12:00:00 AM,Completed with Problems,Normal,No,NCT.2003.002571,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Unblock SIP Trunks,MW,nadeem.asif,,Closed,"Headline: LAB CALL TESTING

Description: This request is for unblocking of SIP trunks towards the IMS lab for VoLTE/UCC traffic. This was blocked to mitigate fraud activities. We need these unblocked to conduct lab testing and will block them again at the end of the day.
Note: This activity is reused by multiple ongoing projects to unblock & block the links on production MSCs.

MOP has been attached for your reference.",No Call,MSC LAB,P4,0
2020,Data Metering and Prepaid Services,9/3/2020 5:00:00 PM,Network Management and Ops,9/3/2020 9:00:00 AM,Completed,Normal,No,NCT.2008.008777,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,ATP - NSA,Day Time,kristian.mccolm,,Closed,"Headline: 8535-001-MS1 TSP VM/HW ATP & iATP-Day9

Description: The purpose of this document is to verify and test the operational state of Sandvine SDE (Subscriber Policy Broker) server elements following the completion of physical installation and base commissioning.",No Issues,TSP - SDE,P4,0
2020,Management and Control Networks,11/3/2020 5:00:00 PM,Network Management and Ops,11/3/2020 9:00:00 AM,Completed,Normal,No,NCT.2010.011890,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Device Commissioning,Day Time,duncan.dsouza,,Closed,"Headline: eWO #PT06-MOP-X192990.01-004-A site-PT06-ProjectX192990.01

Description: DGW01/02.GRNSBR Port Activations for cmts79.grnsbr - Capacity Augmentation cmts79.grnsbr

Trunk 1
CMTS79.GRNSBR xgig 6/4 A3 tap05.mod03.grnsbr B3 DGW01.grnsbr Te0/0/0/3/3 
CMTS79.GRNSBR xgig 6/5 A4 tap05.mod03.grnsbr B4 DGW01.grnsbr Te0/0/0/3/4
CMTS79.GRNSBR xgig 6/6 A1 tap05.mod04.grnsbr B1 DGW01.grnsbr Te0/0/0/3/5
CMTS79.GRNSBR xgig 6/7 A2 tap05.mod04.grnsbr B2 DGW01.grnsbr Te0/1/0/4/6


Trunk 2
CMTS79.GRNSBR xgig 7/4 A3 tap06.mod03.grnsbr B3 DGW02.grnsbr Te0/0/0/3/3 
CMTS79.GRNSBR xgig 7/5 A4 tap06.mod03.grnsbr B4 DGW02.grnsbr Te0/0/0/3/4
CMTS79.GRNSBR xgig 7/6 A1 tap06.mod04.grnsbr B1 DGW02.grnsbr Te0/0/0/3/5
CMTS79.GRNSBR xgig 7/7 A2 tap06.mod04.grnsbr B2 DGW02.grnsbr Te0/1/0/4/6",No Issues,CMTS,P4,0
2020,IMS Services,11/13/2020 6:00:00 PM,Network Management and Ops,11/13/2020 8:00:00 AM,Cancelled,,No,NCT.2011.002511,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Pre-Production Change,Day Time,hong.chen,,Closed,"Headline: vIMS (vCSCF-vMTAS-vSBG-vAFG-pre-prod configuration-validation

Description: This MOP is to create the daily NCTs to allow pre-prod west region vIMS nodes (vCSCF, vMTAS, vSBG, vAFG) configuration change. It will also include some validation testing such as configuration validation, IP flows/links validation, etc.",Expired,CSCF,P4,0
2020,IPRAN Operations,12/29/2020 6:00:00 PM,Network Management and Ops,12/29/2020 8:00:00 AM,Completed,Normal,No,NCT.2012.009309,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,HSPA/LTE/5G Opening Port Only,Day Time,amine.guerchaoui,,Closed,"Headline: A0285: Open Port for comisionning

Description: A0285: Open Port for comisionning only one Cell 
SMALL CELL 9816-004 ? Georgestown (ANL004)",No Issues,S/CSDx/S1/A1,P4,0
2020,RHSI and Service Delivery Environment,3/9/2020 7:00:00 PM,Network Management and Ops,3/9/2020 11:00:00 AM,Completed,Normal,No,NCT.2002.009620,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,New Device Activation,Day Time,sergei.gudzik,,Closed,"Headline: Spine-Leaf Device Activation Kitchener-LFA019A.KTGC  PG07

Description: Common Access Connectivity Fabric (Service/Access Leaf) Activation. The wok will be conducted on one element per NCT:
LFS01A.KTGC
LFS02A.KTGC
LFS03A.KTGC
LFS04A.KTGC
LFS05A.KTGC
LFS06A.KTGC

LFA001A.KTGC
LFA002A.KTGC
LFA003A.KTGC
LFA004A.KTGC
LFA005A.KTGC
LFA006A.KTGC
LFA007A.KTGC
LFA008A.KTGC
LFA009A.KTGC
LFA010A.KTGC
LFA011A.KTGC
LFA012A.KTGC
LFA013A.KTGC
LFA014A.KTGC
LFA015A.KTGC
LFA016A.KTGC
LFA017A.KTGC
LFA018A.KTGC
LFA019A.KTGC
LFA020A.KTGC
LFA021A.KTGC
LFA022A.KTGC
LFA023A.KTGC",No Issues,Leaf,P4,0
2020,Messaging and Enhanced Services,10/22/2020 11:59:00 PM,Network Management and Ops,10/22/2020 4:32:00 PM,Completed,Normal,No,NCT.2010.005804,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change PA,Day Time,laura.huang,,Closed,"Headline: MTA, Add  VM- Webin Box in  MTA allow list ( 4MTA VMs)

Description: MTA, Add  VM- Webin Box in  MTA allow list ( 4MTA VMs)",No Issues,Server - RSHM,P4,0
2020,Messaging and Enhanced Services,12/17/2020 6:00:00 AM,Network Management and Ops,12/17/2020 12:00:00 AM,Completed,Corrective,No,NCT.2012.006544,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Software Patch,MW,christopher.bryce,,Closed,"Headline: CRVMAS MSTORE Mem leak  patch -Montreal

Description: The MSTORE patch is expected to resolve the Mem leak that were observed on all MSTORE nodes and the coredump  seen on a daily basis on all 22 Mstores.
This is the standby node, no impact on service or provisioning",No Issues,Voicemail,P4,0
2020,Transport Operations,9/30/2020 9:00:00 PM,Network Management and Ops,9/30/2020 10:00:00 AM,Completed,Normal,No,NCT.2009.012212,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,New node/shelf turnup-NSA,Day Time,hellina.widjaja,,Closed,"Headline: RMHLONDN-X201872.01- EBU-MACKENZIE HEALTH-TRANSPORT

Description: Remove test set for: Map circuit, RFC and BERT link from VGHNONLBO2D-901 / 1 / 7 / 1 to RMHLONDNO2D-001 / 1 / 6 / 4

Note, this is back-up ticket",No Issues,DWDM,P4,0
2020,Core Signaling and Distribution,5/5/2020 5:00:00 PM,Network Management and Ops,5/5/2020 12:00:00 PM,Completed,Normal,No,NCT.2005.000889,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Channel Provisioning,Day Time,david.torres,,Closed,"Headline: Srvc=Classic & FOA = NO - MPEG4 Channel lineup test

Description: During this activity test STB will be modified for packaging to get mpeg4 lineup and mpeg4 sources will be tested. MPEG4 channel map (not in production) will be updated if requires any fix.",No Issues,EC / DAC,P4,0
2020,Management and Control Networks,10/15/2020 6:00:00 AM,Network Management and Ops,10/15/2020 12:00:00 AM,Cancelled,Normal,No,NCT.2010.003268,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Traffic Migration,MW,haris.dedic,,Closed,"Headline: 0943-700 Deployment of New Netnumber STP and EMS in Toronto

Description: Migration of existing Tortek STP LSL and HSL TDM traffic to new TO3 EDGE1 and EDGE 2 in TO3. 

NOTE: This is not service affection because links will already be taken down in STP logically before  site tech move the cross connects in DACS",Submit,TEKELEC-STP,P4,0
2020,Wireline Voice Services,3/8/2020 6:00:00 AM,Network Management and Ops,3/8/2020 12:00:00 AM,Cancelled,Normal,No,NCT.2003.000049,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,HW Maintenance/Change NSA,MW,bayani.nuevaorlanda,,Closed,"Headline: DMS 250 Daylight Savings Time change

Description: Non-service affecting. Maintenance table modification to adjust to the Time change from Standard Time to Daylight Savings Time; This activity will include all 5 DMS 250 switches. 2 in Toronto, 1 in Montreal, ! in Calgary and 1 in Vancouver",Re-Scope,DMS,P4,0
2020,Messaging and Enhanced Services,5/7/2020 6:00:00 PM,Network Management and Ops,5/7/2020 10:06:00 AM,Completed,Normal,No,NCT.2005.002545,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,LRF database change,Day Time,roy.co,,Closed,"Headline: eWO # C6831-TWO-8960-284-001-A site: WEST & WELLINGTON SQUARE - 

Description: BR - Correct cell site data (ERN) in LRF

""LTE CELL Name
(CELL_SITE)""
K51WPX4
K51WPX5
K51WPX6
K51WPXA
K51WPXB
K51WPXC
Location Code
C6831
",No Issues,GMPC,P4,0
2020,IPRAN Operations,4/30/2020 2:00:00 AM,Network Management and Ops,4/29/2020 12:00:00 PM,Completed,Normal,No,NCT.2004.009425,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Open Port for Commissioning E/Node B Only,MW,gurpreet.singh18,,Closed,"Headline: Port Opening- BB Uplift Project BC

Description: IPRAN Team will open Cisco Ports for Ericsson Base band Integration 

W2756 ALDERGROVE TOWN

Two PWO:-
https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Current/7514-163//W0000-EP-7514-163-E01-A/W0000-EP-7514-163-E01-A.pdf

https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Current/0913-101//W0000-EP-0913-101-N14-A/W0000-EP-0913-101-N14-A.pdf",No Issues,A1/S1/CSDx,P4,0
2020,Transport Operations,6/1/2020 6:00:00 PM,Network Management and Ops,6/1/2020 7:00:00 AM,Completed,Normal,No,NCT.2006.012657,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Circuit Mapping NSA,Day Time,anei.plumasrivero,,Closed,"Headline: X182680.02 RCBIN Stub Links PNPK [DWDM 6500] LH NB#1

Description: To decom6 10GE RCBIN Links within LH NB OTU4 between PNMC-PNPK",No Issues,DWDM,P4,0
2020,OSS Mediation,9/10/2020 4:00:00 AM,"Planning, Development and Core Eng",9/10/2020 12:00:00 AM,Completed,Normal,No,NCT.2008.001698,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Traffic Failover,MW,nathaniel.ticar,,Closed,"Headline: Provision Switchover from EDA-BDG to EDA-PRE-PROD

Description: The purpose of this activity is switchover provisioning to upgraded node and soak traffic. This will allow us to take one instance of production node out of for software upgrade.

Switch Control to failover provisioning from EDA-BRIDG to EDA-PRE-PROD
ISV to validate service testing",No Issues,EDA,P4,0
2020,IPRAN Operations,8/16/2020 8:00:00 AM,Network Management and Ops,8/16/2020 2:00:00 AM,Completed,Normal,No,NCT.2008.005072,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,gus.roppo,,Closed,"Headline: PWO review and Pre load - For- 6 Sites

Description: W4147 C22M ALYTH YARD
W4416 C25AG Broadview
W5342 E71AA CALLINGWOOD WEST
W2503 C23AC STAMPEDE PARK 2
W4156 C46M HARRIS REBAR
W5364 ESP STONY PLAIN NORTH",No Issues,A2/S2,P4,0
2020,Wireless Packet Core,11/13/2020 12:00:00 PM,Network Management and Ops,11/13/2020 10:00:00 AM,Cancelled,,No,NCT.2103.011225,,"Customer Impact: Small
Service Impact: Outage
Network Impact: None",0,M2M APN Failover Testing,Day Time,kazishamsul.arefin,10.0,Closed,"Headline: sehq-megantic.apn failover test

Description: BGPM2M and static IP apn with two egress point
Traffic Failover for  sehq-megantic.apn
It has been discussed with Cx and Cx is fully aware of outage and he wants to do this activity in day time window. Cx is not available for any other day so we have to prioritise it.
Total Cx count=10",Draft,EPG,P3,0
2020,IP Core,6/6/2020 6:00:00 AM,Network Management and Ops,6/6/2020 2:00:00 AM,Completed,Corrective,No,NCT.2006.000265,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Hardware Replacement,MW,raman.arora,,Closed,"Headline: Change MIC 1/1 on IGW02.FRONT

Description: objective of the activity is to Change MIC 1/1 on IGW02.FRONT",No Issues,IGW,P4,0
2020,IPRAN Operations,8/3/2020 9:00:00 AM,Network Management and Ops,8/3/2020 3:00:00 AM,Completed,Normal,No,NCT.2007.012614,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Configuration Preloading Only,MW,gurpreet.singh18,,Closed,"Headline: Review and Pre laoding - 9 Sites

Description: IPRAN TX ready for Ericsson 5G NR add.

W5174 WOODWARDS LANDING
W5185 HARBOUR VILLAGE
W5216 CARNARVON PARK
W5219 GEORGIA ST & HOMER ST
W5229 KINGSWAY & SUSSEX AVE
W5230 KEEFER PLACE
W5234 SOUTH METROTOWN
W5239 JONATHEN ROGERS PARK
W7127 E 5TH AVE & ONTARIO ST


https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Current/0913-101//W0000-EP-0913-101-N32-A",No Issues,A1/S1/CSDx,P4,0
2020,RHSI and Service Delivery Environment,4/21/2020 6:00:00 PM,Network Management and Ops,4/21/2020 9:00:00 AM,Completed,Normal,No,NCT.2004.006581,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Capacity Upgrade,Day Time,sergei.gudzik,,Closed,"Headline: Base Config Capacity upgrade dSDE Build dgw70/71.abcgy PRB03

Description: X190061 Base Config Capacity upgrade dSDE Build dgw70/71.abcgy PRB03 ---DAY TIME - No Impact - 1/2",No Issues,DGW,P4,0
2020,RHSI and Service Delivery Environment,2/5/2020 6:00:00 PM,Network Management and Ops,2/5/2020 10:03:41 AM,Completed,Normal,No,NCT.2002.016732,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Add/Update/Remove Domain,Day Time,sergei.gudzik,,Closed,"Headline: DNS Requests Ticket #555053

Description: ADD/CHANGE/DELETE DNS RECORDS",No Issues,DNS,P4,0
2020,IPRAN Operations,6/18/2020 6:00:00 AM,Network Management and Ops,6/18/2020 12:00:00 AM,Completed,Normal,No,NCT.2006.007774,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,udari.basnayaka,,Closed,"Headline: C6193- PWo review and Pre load

Description: IPRAN will review and preload the following PWO:
C6193-EP-0913-501-1-BT1-A",No Issues,A2/S2,P4,0
2020,Embedded Services,9/22/2020 3:30:00 AM,Network Management and Ops,9/22/2020 12:00:00 AM,Completed,Normal,No,NCT.2009.005411,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,BFS Link Update,MW,george.skenteridis,,Closed,"Headline: Service = Classical & FOA = ""NO""  VART validation on EC03

Description: After Video ingest systems push the new VART publish CPE team needs to manually validate the BFS link on EC03

",No Issues,EC / DAC,P4,0
2020,Wireline Voice Services,6/9/2020 5:00:00 PM,Network Management and Ops,6/9/2020 9:00:00 AM,Completed,Normal,No,NCT.2006.002738,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Trunk Build/Change/Add/Delete,Day Time,venerando.cruz,,Closed,"Headline: trunk turn up BMON1302TFGC/BMON1302TFGC

Description: trunk turn up BMON1302TFGC/BMON1302TFGC
MOD ORDER 20 0252
 2020 05 15   1:08:38PM
 Circuit Designer: Yousaf Sheikh PON Number: E200511001
 Project Manager: Sheila Tan Project Name: COVID 19
 Coordinator: Customer Req Date: Jun 04, 2020
 Originator: Zubair.Muhammad MOD Due Date: Jun 4, 2020
 TOR Author: Venerando.Cruz Time_Of_Turn_Up:
 Switch: C20 3 Telco Due_Date: Jun 08, 2020
 Telco: BELL CANADA New Trunk Build: False
 City: BRAMPTON Circuit Type: DS1
 DS1 Quantity: 10 CLLI Code: BMON1302TFGC
 DS0 Quantity: 240 Framing: ESF/B8ZS
 DS3 Quantity: Coding: SS7
 MOD ORDER20 0253
 2020 05 15  11:37:09AM 
 Switch: C20 3  Telco Due_Date: Jun 09, 2020
 Telco: BELL CANADA New Trunk Build: False
 City: BRAMPTON Circuit Type: DS1
 DS1 Quantity: 2 CLLI Code: BMON1302TFGC
 DS0 Quantity: 48 Framing: ESF/B8ZS
 DS3 Quantity: Coding: SS7",No Issues,CS2K/C20,P4,0
2020,IPRAN Operations,1/15/2020 9:00:00 PM,Network Management and Ops,1/15/2020 11:00:00 AM,Unsuccessful,Normal,No,NCT.2001.003263,,"Customer Impact: Medium
Service Impact: None
Network Impact: Threatened",0,Commissioning - New Transmission,Day Time,francis.phang,,Closed,"Headline: W4226 Vancouver Airport South - New Site Transmission

Description: This work will involve the inserting CSD-W4226-01 into the network and completing the IP Tx testing.",HW Issue,A1/S1/CSDx,P4,0
2020,IP Core,8/24/2020 6:00:00 AM,Network Management and Ops,8/24/2020 12:00:00 AM,Stand Down,Normal,No,NCT.2008.006256,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Routine Configuration Change,MW,leslie.pardo,,Closed,"Headline: IP-Core Support MOP-Shift Traffic for Transport Work

Description: Scope of Work (NCT ? Description)
<Shift traffic and pre and post checks for CMTS>",Unsafe to Proceed,DGW,P4,0
2020,Wireline Voice Services,1/16/2020 4:00:00 PM,Network Management and Ops,1/16/2020 2:00:00 PM,Completed,Normal,No,NCT.2001.006395,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Translations,Day Time,mike.monette,,Closed,"Headline: eWO # E0002-TWO-18EB0049-015-A site: COTE-DE-LIESSE - 

Description: ES- THIS TWO WILL BUILD THE BASIC DT LOAD TO ALLOW FOR INTL CALLS OFF STS007 ROUTES IN D20's FOR ZIPTEL INBOUND TRAFFIC FOR VME.

WILL ALSO SET THE NEW PRETRANSSLATOR FOR THE 3 D20 ZIPTEL ROUTES:

D21ZIPTELSIP
D22ZIPTELSIP
D23ZIPTELSIP

NEW PRETRAN: ZIPLD


",No Issues,CS2K/C20,P4,0
2020,IP and Network Configuration Mgmt,3/25/2020 6:00:00 AM,Network Management and Ops,3/25/2020 2:00:00 AM,Completed,Normal,No,NCT.2003.008274,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",0,Configuration Change - SA,MW,dave.connell,5.0,Closed,"Headline: Adding 4th US to DATA  using RHPc upstream.

Description: Adding 4th US to DATA  using RHPc upstream.
!

"" Non Rfog US - Ontario  and Atlantic

Upstream 0 22100000 Hz 3.2 Wide 64Qam or 16Qam
Upstream 1 25300000 Hz 3.2 Wide 64Qam or 16Qam
Upstream 2 30596000 Hz 6.4 Wide 64Qam or 16Qam
Upstream 3 36996000 Hz 6.4 Wide 64Qam or 16Qam


"" Rfog US - Ontario

Upstream 0 13696000 Hz 6.4 Wide 64Qam
Upstream 1 23700000 Hz 6.4 Wide 64Qam
Upstream 2 30596000 Hz 6.4 Wide 64Qam
Upstream 3 36996000 Hz 6.4 Wide 64Qam

"" Rfog US - Atlantic

Upstream 0 8400000 Hz 6.4 Wide 64Qam
Upstream 1 23700000 Hz 6.4 Wide 64Qam
Upstream 2 30596000 Hz 6.4 Wide 64Qam
Upstream 3 36996000 Hz 6.4 Wide 64Qam
 
",No Issues,CMTS,P1,0
2020,Wireline Voice Services,2/11/2020 11:59:00 PM,Network Management and Ops,2/11/2020 12:01:00 AM,Completed,Normal,No,NCT.2001.006356,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Unblock SIP Trunks,MW,nadeem.asif,,Closed,"Headline: LAB CALL TESTING

Description: This request is for unblocking of SIP trunks towards the IMS lab for VoLTE/UCC traffic. This was blocked to mitigate fraud activities. We need these unblocked to conduct lab testing and will block them again at the end of the day.
Note: This activity is reused by multiple ongoing projects to unblock & block the links on production MSCs.

MOP has been attached for your reference.",No Issues,MSC LAB,P4,0
2020,IPRAN Operations,2/6/2020 2:00:00 AM,Network Management and Ops,2/5/2020 9:00:00 AM,Completed,Normal,No,NCT.2002.015885,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Open Port for Commissioning E/Node B Only,MW,deepak.peshin,,Closed,"Headline: Port Opening- 5G Rollout - BC

Description: IPRAN Team will open Cisco Ports  for Ericsson DSS/2.5G Baseband  Integration.

W5033 CLINTON PARK",No Issues,A1/S1/CSDx,P4,0
2020,Embedded Services,9/18/2020 4:00:00 PM,Network Management and Ops,9/18/2020 10:00:00 AM,Completed,Normal,No,NCT.2009.003482,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Software Upgrade / Patch,Day Time,limu.wan,,Closed,"Headline: Sandvine Wireline TSPSDE software upgrade to 20.04.00_3

Description: The change will be upgrading SDE software version from 8.15.06 to 20.04.00_3 which for fixing the issue about ""IPTV data files are null"" - it is requested by Sandvine Support. 

This change will be separated into 4 phases:

Phase I - change on devices tspsde-rg01-ym and tspsde-rg02-ym
Phase II - change on devices tspsde-sm05-ym and tspsde-sm06-ym
Phase III - change on devices tspsde-rg01-wlfdle and tspsde-rg02-wlfdle
Phase II - change on devices tspsde-sm05-wlfdle and tspsde-sm06-wlfdle

The change will be at business hours, service impact may delay Sandvine NA report

This change is for phase III",No Issues,Sandvine-TSP Wireline,P4,0
2020,Roaming Services,9/11/2020 6:00:00 AM,Network Management and Ops,9/11/2020 12:00:00 AM,Completed,Normal,No,NCT.2009.001189,TAB/CAB,"Customer Impact: Small
Service Impact: Outage
Network Impact: None",0,Configuration Changes,MW,monowaruz.zaman,1.0,Closed,"Headline: 9984-500-Gx-Rx segregation-four SAPCs-TO5DRA01 & M01DRA01.

Description: We will Perform the configuration Steps in TO5DRA01 & MO1DRA01 for segregation of Gx-RX and removal of old SAPC (mo1sapc & ms1sapc) from ?SAPC_PG & SAPC_PG_FAILOVER?. Therefore, an additional configuration included for not impacting Rx calls of existing sessions on old c-SAPC.?.",No Issues,DRA-DSC,P3,0
2020,Management and Control Networks,2/4/2020 4:00:00 PM,Network Management and Ops,2/4/2020 2:20:00 PM,Completed,Normal,No,NCT.2002.016067,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,ACL - Additions,Day Time,geoff.cohen,,Closed,"Headline: eWO # NATIONAL-FCR-RCMIN-833-A site: NATIONAL -  ProjectName: RC

Description: Vendor Wavestar contracted under Rogers Communications to work on the UPLIFT, currently vendor has an established LAN2LAN tunnel requires access to work applications",No Issues,Firewall,P4,0
2020,IPRAN Operations,4/9/2020 6:00:00 AM,Network Management and Ops,4/9/2020 12:00:00 AM,Completed,Normal,No,NCT.2003.014123,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,safoora.seifi,,Closed,"Headline: review/preloading_C2769-EP-0913-701-2-BT1-A

Description: review/ Pre loading for C2769

C2769-EP-0913-701-2-BT1-A

Commissioning of new LTE eNodeB for the site at GERRARD & GAINSBOROUGH (C2769/T03MN)
Reconfigure/Recommission LTE RRUs
HLD Rev:
OSPF AREA ID _ 0.0.5.35(GTA 10GigE_6) - HLD Input-2020-02-25_Rev-A
*** Service affecting : YES - LTE/01 (T03MNX) ***",No Issues,A1/S1/CSDx,P4,0
